data transacao;data pagamento prevista;data pagamento;numero unico;nsu;cnpj;adquirente;bandeira;natureza;valor bruto;valor liquido;mdr;mdr adquirente;resultado;total parcelas;numero parcela;antecipada
2020-06-21;2020-11-18;;d9ffc131-1400-11eb-b395-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;5;0
2020-06-21;2020-12-18;;d9ffc133-1400-11eb-b2b2-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;6;0
2020-06-21;2021-01-17;;d9ffc135-1400-11eb-9f42-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;7;0
2020-06-21;2021-02-16;;d9ffc137-1400-11eb-b82c-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;8;0
2020-06-21;2021-03-18;;d9ffc139-1400-11eb-a8b9-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;9;0
2020-06-21;2021-04-17;;d9ffc13b-1400-11eb-8929-3cf0113c8263;"=""948838066313862""";2777;Rede;Mastercard;parcelado;895,56;871,47;24,09;17,82;6,27;10;10;0
2020-07-28;2020-08-27;2020-08-27;d9ffd471-1400-11eb-b820-3cf0113c8263;"=""10603320586039""";799;Rede;Elo;credito;772,84;757,46;15,38;6,96;8,42;0;1;0
2020-10-17;2020-11-16;;d9ffd475-1400-11eb-ab14-3cf0113c8263;"=""49850724821107""";5478;Global;Visa;parcelado;594,38;580,17;14,21;10,46;3,75;4;1;0
2020-10-17;2020-12-16;;d9ffd477-1400-11eb-8dbb-3cf0113c8263;"=""49850724821107""";5478;Global;Visa;parcelado;594,38;580,17;14,21;10,46;3,75;4;2;0
2020-10-17;2021-01-15;;d9ffd479-1400-11eb-baaf-3cf0113c8263;"=""49850724821107""";5478;Global;Visa;parcelado;594,38;580,17;14,21;10,46;3,75;4;3;0
2020-10-17;2021-02-14;;d9ffd47b-1400-11eb-86ed-3cf0113c8263;"=""49850724821107""";5478;Global;Visa;parcelado;594,38;580,17;14,21;10,46;3,75;4;4;0
2020-10-18;2020-11-17;;d9ffd47f-1400-11eb-967c-3cf0113c8263;"=""440863769446347""";1645;Global;Visa;parcelado;360,04;351,44;8,6;6,34;2,26;3;1;0
2020-10-18;2020-12-17;;d9ffe7f4-1400-11eb-959e-3cf0113c8263;"=""440863769446347""";1645;Global;Visa;parcelado;360,04;351,44;8,6;6,34;2,26;3;2;0
2020-10-18;2021-01-16;;d9ffe7f6-1400-11eb-bed2-3cf0113c8263;"=""440863769446347""";1645;Global;Visa;parcelado;360,04;351,44;8,6;6,34;2,26;3;3;0
2020-01-28;2020-01-29;2020-01-29;d9ffe7f8-1400-11eb-8e6f-3cf0113c8263;"=""576193159957446""";9343;Global;Mastercard;debito;179,88;178,08;1,8;0,9;0,9;0;1;0
2020-07-21;2020-07-22;2020-07-22;d9ffe7fa-1400-11eb-8475-3cf0113c8263;"=""2794886666731""";1489;Rede;Elo;debito;612,22;606,1;6,12;3,06;3,06;0;1;0
2020-02-20;2020-02-21;2020-02-21;d9ffe7fc-1400-11eb-a2ef-3cf0113c8263;"=""63595270854133""";4636;Rede;Mastercard;debito;686,4;679,54;6,86;3,43;3,43;0;1;0
2020-06-05;2020-06-06;2020-06-06;d9ffe7fe-1400-11eb-a8b6-3cf0113c8263;"=""476977909933251""";528;Global;Mastercard;debito;857,25;848,68;8,57;4,29;4,28;0;1;0
2020-06-22;2020-06-23;2020-06-23;d9fffb99-1400-11eb-ad48-3cf0113c8263;"=""26847288345676""";3277;Rede;Hiper;debito;337,93;334,55;3,38;1,69;1,69;0;1;0
2020-09-13;2020-10-13;2020-10-13;d9fffb9b-1400-11eb-9510-3cf0113c8263;"=""954465540637137""";905;Global;Elo;credito;166,48;163,17;3,31;1,5;1,81;0;1;0
2020-04-30;2020-05-30;2020-04-30;d9fffb9f-1400-11eb-abaf-3cf0113c8263;"=""744128381559007""";5941;Rede;Visa;parcelado;221,65;216,35;5,3;3,9;1,4;4;1;1
2020-04-30;2020-06-29;2020-04-30;d9fffba1-1400-11eb-a75f-3cf0113c8263;"=""744128381559007""";5941;Rede;Visa;parcelado;221,65;216,35;5,3;3,9;1,4;4;2;1
2020-04-30;2020-07-29;2020-04-30;d9fffba3-1400-11eb-aa40-3cf0113c8263;"=""744128381559007""";5941;Rede;Visa;parcelado;221,65;216,35;5,3;3,9;1,4;4;3;1
2020-04-30;2020-08-28;2020-04-30;da000f2d-1400-11eb-b9c3-3cf0113c8263;"=""744128381559007""";5941;Rede;Visa;parcelado;221,65;216,35;5,3;3,9;1,4;4;4;1
2020-10-01;2020-10-02;2020-10-02;da000f2f-1400-11eb-a81d-3cf0113c8263;"=""155542109122655""";4969;Rede;Mastercard;debito;134,79;133,44;1,35;0,67;0,68;0;1;0
2020-06-20;2020-07-20;2020-07-20;da000f31-1400-11eb-965e-3cf0113c8263;"=""726295554034608""";216;Global;Mastercard;credito;527,27;516,78;10,49;4,75;5,74;0;1;0
2020-03-24;2020-04-23;2020-04-23;da000f33-1400-11eb-81c3-3cf0113c8263;"=""88609949533659""";9655;Global;Hiper;credito;682,13;668,56;13,57;6,14;7,43;0;1;0
2020-07-30;2020-07-31;2020-07-31;da000f35-1400-11eb-af74-3cf0113c8263;"=""86193571692372""";1765;Global;Visa;debito;938,43;929,05;9,38;4,69;4,69;0;1;0
2020-04-30;2020-05-01;2020-05-01;da0022a4-1400-11eb-9f42-3cf0113c8263;"=""506041694871114""";4119;Rede;Elo;debito;27,68;27,4;0,28;0,14;0,14;0;1;0
2020-09-09;2020-10-09;2020-10-09;da0022a8-1400-11eb-9284-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;1;0
2020-09-09;2020-11-08;;da0022aa-1400-11eb-acb9-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;2;0
2020-09-09;2020-12-08;;da0022ac-1400-11eb-8ec9-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;3;0
2020-09-09;2021-01-07;;da0022ae-1400-11eb-95db-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;4;0
2020-09-09;2021-02-06;;da0022b0-1400-11eb-a9a8-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;5;0
2020-09-09;2021-03-08;;da0022b2-1400-11eb-80d6-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;6;0
2020-09-09;2021-04-07;;da0022b4-1400-11eb-b58a-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;7;0
2020-09-09;2021-05-07;;da0022b6-1400-11eb-8b49-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;8;0
2020-09-09;2021-06-06;;da0022b8-1400-11eb-8b59-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;9;0
2020-09-09;2021-07-06;;da0022ba-1400-11eb-a52f-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;10;0
2020-09-09;2021-08-05;;da0022bc-1400-11eb-8fcd-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;11;0
2020-09-09;2021-09-04;;da003614-1400-11eb-beb2-3cf0113c8263;"=""153553428493956""";3293;Global;Mastercard;parcelado;920,13;895,38;24,75;18,31;6,44;12;12;0
2020-08-02;2020-09-01;2020-09-01;da003616-1400-11eb-b168-3cf0113c8263;"=""245232032016978""";4704;Global;Elo;credito;921,37;903,03;18,34;8,29;10,05;0;1;0
2020-09-10;2020-09-11;2020-09-11;da003618-1400-11eb-88ac-3cf0113c8263;"=""636002626247962""";6987;Global;Mastercard;debito;810,17;802,07;8,1;4,05;4,05;0;1;0
2020-10-09;2020-11-08;;da0049a4-1400-11eb-9ddf-3cf0113c8263;"=""92176141253566""";7899;Global;Hiper;parcelado;495,18;483,35;11,83;8,72;3,11;4;1;0
2020-10-09;2020-12-08;;da0049a6-1400-11eb-b334-3cf0113c8263;"=""92176141253566""";7899;Global;Hiper;parcelado;495,18;483,35;11,83;8,72;3,11;4;2;0
2020-10-09;2021-01-07;;da0049a8-1400-11eb-981a-3cf0113c8263;"=""92176141253566""";7899;Global;Hiper;parcelado;495,18;483,35;11,83;8,72;3,11;4;3;0
2020-10-09;2021-02-06;;da0049aa-1400-11eb-a1fb-3cf0113c8263;"=""92176141253566""";7899;Global;Hiper;parcelado;495,18;483,35;11,83;8,72;3,11;4;4;0
2020-09-25;2020-09-26;2020-09-26;da0049ac-1400-11eb-b6d5-3cf0113c8263;"=""617637878424266""";1116;Rede;Visa;debito;298,8;295,81;2,99;1,49;1,5;0;1;0
2020-07-09;2020-08-08;2020-08-08;da0049b0-1400-11eb-b6f8-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;1;0
2020-07-09;2020-09-07;2020-09-07;da0049b2-1400-11eb-889c-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;2;0
2020-07-09;2020-10-07;2020-10-07;da0049b4-1400-11eb-b486-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;3;0
2020-07-09;2020-11-06;;da0049b6-1400-11eb-ba3f-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;4;0
2020-07-09;2020-12-06;;da0049b8-1400-11eb-bf5c-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;5;0
2020-07-09;2021-01-05;;da005d2e-1400-11eb-926e-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;6;0
2020-07-09;2021-02-04;;da005d30-1400-11eb-b6e8-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;7;0
2020-07-09;2021-03-06;;da005d32-1400-11eb-b393-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;8;0
2020-07-09;2021-04-05;;da005d34-1400-11eb-8c4d-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;9;0
2020-07-09;2021-05-05;;da005d36-1400-11eb-94ba-3cf0113c8263;"=""5080751917427""";6623;Global;Hiper;parcelado;232,99;226,72;6,27;4,64;1,63;10;10;0
2020-08-24;2020-08-25;2020-08-25;da005d38-1400-11eb-818a-3cf0113c8263;"=""711628033120059""";4848;Global;Visa;debito;442,99;438,56;4,43;2,21;2,22;0;1;0
2020-09-09;2020-10-09;2020-10-09;da005d3a-1400-11eb-a748-3cf0113c8263;"=""24774872853852""";5484;Rede;Hiper;credito;620,31;607,97;12,34;5,58;6,76;0;1;0
2020-06-17;2020-06-18;2020-06-18;da005d3c-1400-11eb-81f7-3cf0113c8263;"=""635896954981638""";8085;Global;Mastercard;debito;213,05;210,92;2,13;1,07;1,06;0;1;0
2020-09-29;2020-09-30;2020-09-30;da0070bf-1400-11eb-a1bf-3cf0113c8263;"=""298057810845601""";4265;Rede;Visa;debito;39,85;39,45;0,4;0,2;0,2;0;1;0
2020-06-30;2020-07-30;2020-07-30;da0070c3-1400-11eb-a6b0-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;1;0
2020-06-30;2020-08-29;2020-08-29;da0070c5-1400-11eb-a9d1-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;2;0
2020-06-30;2020-09-28;2020-09-28;da0070c7-1400-11eb-8be1-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;3;0
2020-06-30;2020-10-28;;da0070c9-1400-11eb-b14b-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;4;0
2020-06-30;2020-11-27;;da0070cb-1400-11eb-8717-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;5;0
2020-06-30;2020-12-27;;da0070cd-1400-11eb-899b-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;6;0
2020-06-30;2021-01-26;;da0070cf-1400-11eb-a9f5-3cf0113c8263;"=""34321591533344""";5624;Global;Visa;parcelado;835,45;812,98;22,47;16,63;5,84;7;7;0
2020-06-10;2020-06-11;2020-06-11;da008434-1400-11eb-815c-3cf0113c8263;"=""32835261683375""";9519;Global;Mastercard;debito;558,15;552,57;5,58;2,79;2,79;0;1;0
2020-10-11;2020-11-10;;da008436-1400-11eb-96ed-3cf0113c8263;"=""17388764987037""";9114;Global;Hiper;credito;248,72;243,77;4,95;2,24;2,71;0;1;0
2020-10-01;2020-10-31;;da008438-1400-11eb-b6c9-3cf0113c8263;"=""426008544384011""";4696;Rede;Elo;credito;281,8;276,19;5,61;2,54;3,07;0;1;0
2020-05-25;2020-06-24;2020-06-24;da00843a-1400-11eb-b7f7-3cf0113c8263;"=""21688134422850""";9369;Rede;Hiper;credito;786,06;770,42;15,64;7,07;8,57;0;1;0
2020-05-10;2020-06-09;2020-05-10;da0097d1-1400-11eb-9eee-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;1;1
2020-05-10;2020-07-09;2020-05-10;da0097d3-1400-11eb-a0e8-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;2;1
2020-05-10;2020-08-08;2020-05-10;da0097d5-1400-11eb-adb8-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;3;1
2020-05-10;2020-09-07;2020-05-10;da0097d7-1400-11eb-9538-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;4;1
2020-05-10;2020-10-07;2020-05-10;da0097d9-1400-11eb-9028-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;5;1
2020-05-10;2020-11-06;2020-05-10;da0097db-1400-11eb-88fe-3cf0113c8263;"=""419067516050091""";8788;Global;Elo;parcelado;948,78;926,1;22,68;16,7;5,98;6;6;1
2020-10-14;2020-11-13;;da0097dd-1400-11eb-b3f9-3cf0113c8263;"=""981312891031423""";1609;Rede;Mastercard;credito;614,71;602,48;12,23;5,53;6,7;0;1;0
2020-09-02;2020-10-02;2020-10-02;da0097df-1400-11eb-92ce-3cf0113c8263;"=""578446039686251""";7371;Global;Hiper;credito;720,66;706,32;14,34;6,49;7,85;0;1;0
2020-08-06;2020-08-07;2020-08-07;da00ab54-1400-11eb-acf3-3cf0113c8263;"=""395228918653673""";9745;Rede;Visa;debito;947,5;938,03;9,47;4,74;4,73;0;1;0
2020-05-29;2020-05-30;2020-05-30;da00ab56-1400-11eb-8eda-3cf0113c8263;"=""421567614493362""";4189;Global;Elo;debito;105,75;104,69;1,06;0,53;0,53;0;1;0
2020-01-04;2020-02-03;2020-02-03;da00ab5a-1400-11eb-aa0e-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;1;0
2020-01-04;2020-03-04;2020-03-04;da00ab5c-1400-11eb-a953-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;2;0
2020-01-04;2020-04-03;2020-04-03;da00ab5e-1400-11eb-b67b-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;3;0
2020-01-04;2020-05-03;2020-05-03;da00bed2-1400-11eb-8915-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;4;0
2020-01-04;2020-06-02;2020-06-02;da00bed4-1400-11eb-94ac-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;5;0
2020-01-04;2020-07-02;2020-07-02;da00bed6-1400-11eb-92aa-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;6;0
2020-01-04;2020-08-01;2020-08-01;da00bed8-1400-11eb-93ed-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;7;0
2020-01-04;2020-08-31;2020-08-31;da00beda-1400-11eb-84fa-3cf0113c8263;"=""45680983991894""";1776;Global;Mastercard;parcelado;570,25;554,91;15,34;11,35;3,99;8;8;0
2020-08-19;2020-09-18;2020-09-18;da00bede-1400-11eb-9545-3cf0113c8263;"=""33694164899138""";7579;Rede;Mastercard;parcelado;511,94;499,7;12,24;9,01;3,23;2;1;0
2020-08-19;2020-10-18;2020-10-18;da00bee0-1400-11eb-8660-3cf0113c8263;"=""33694164899138""";7579;Rede;Mastercard;parcelado;511,94;499,7;12,24;9,01;3,23;2;2;0
2020-08-20;2020-08-21;2020-08-21;da00bee2-1400-11eb-aea9-3cf0113c8263;"=""273199855253610""";9886;Global;Hiper;debito;338,01;334,63;3,38;1,69;1,69;0;1;0
2020-07-14;2020-07-15;2020-07-15;da00d26e-1400-11eb-9686-3cf0113c8263;"=""149894579091894""";1493;Rede;Elo;debito;268,44;265,76;2,68;1,34;1,34;0;1;0
2020-10-08;2020-11-07;;da00d270-1400-11eb-bf1d-3cf0113c8263;"=""732436055162141""";4244;Global;Mastercard;credito;951,87;932,93;18,94;8,57;10,37;0;1;0
2020-09-03;2020-10-03;2020-10-03;da00d274-1400-11eb-92cc-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;1;0
2020-09-03;2020-11-02;;da00d276-1400-11eb-88f7-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;2;0
2020-09-03;2020-12-02;;da00d278-1400-11eb-86b2-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;3;0
2020-09-03;2021-01-01;;da00d27a-1400-11eb-ac2a-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;4;0
2020-09-03;2021-01-31;;da00d27c-1400-11eb-ba6f-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;5;0
2020-09-03;2021-03-02;;da00d27e-1400-11eb-a46c-3cf0113c8263;"=""482084457348182""";934;Global;Hiper;parcelado;178,36;174,1;4,26;3,14;1,12;6;6;0
2020-08-03;2020-08-04;2020-08-04;da00e501-1400-11eb-ba46-3cf0113c8263;"=""428413640682303""";5240;Rede;Mastercard;debito;827,57;819,29;8,28;4,14;4,14;0;1;0
2020-09-29;2020-10-29;;da00e503-1400-11eb-ba10-3cf0113c8263;"=""920433565965372""";29;Global;Visa;credito;355,29;348,22;7,07;3,2;3,87;0;1;0
2020-10-03;2020-11-02;;da00e505-1400-11eb-92ec-3cf0113c8263;"=""506578574779468""";601;Global;Mastercard;credito;470,32;460,96;9,36;4,23;5,13;0;1;0
2020-10-19;2020-10-20;2020-10-20;da00e507-1400-11eb-a697-3cf0113c8263;"=""921679772453460""";9207;Rede;Mastercard;debito;140,07;138,67;1,4;0,7;0,7;0;1;0
2020-10-03;2020-11-02;;da00f884-1400-11eb-ab06-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;1;0
2020-10-03;2020-12-02;;da00f886-1400-11eb-a5ac-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;2;0
2020-10-03;2021-01-01;;da00f888-1400-11eb-bd54-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;3;0
2020-10-03;2021-01-31;;da00f88a-1400-11eb-9cab-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;4;0
2020-10-03;2021-03-02;;da00f88c-1400-11eb-9bec-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;5;0
2020-10-03;2021-04-01;;da00f88e-1400-11eb-9ed2-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;6;0
2020-10-03;2021-05-01;;da00f890-1400-11eb-a37f-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;7;0
2020-10-03;2021-05-31;;da00f892-1400-11eb-a9f9-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;8;0
2020-10-03;2021-06-30;;da00f894-1400-11eb-8e61-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;9;0
2020-10-03;2021-07-30;;da00f896-1400-11eb-8390-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;10;0
2020-10-03;2021-08-29;;da00f898-1400-11eb-94c4-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;11;0
2020-10-03;2021-09-28;;da00f89a-1400-11eb-8eb3-3cf0113c8263;"=""77155383419943""";5464;Global;Hiper;parcelado;271,42;264,12;7,3;5,4;1,9;12;12;0
2020-08-26;2020-08-27;2020-08-27;da010c0a-1400-11eb-9abb-3cf0113c8263;"=""589606959293722""";292;Global;Mastercard;debito;536,25;530,89;5,36;2,68;2,68;0;1;0
2020-03-21;2020-04-20;2020-03-21;da010c0e-1400-11eb-a372-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;1;1
2020-03-21;2020-05-20;2020-03-21;da010c10-1400-11eb-b62a-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;2;1
2020-03-21;2020-06-19;2020-03-21;da010c12-1400-11eb-afba-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;3;1
2020-03-21;2020-07-19;2020-03-21;da010c14-1400-11eb-877d-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;4;1
2020-03-21;2020-08-18;2020-03-21;da010c16-1400-11eb-834f-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;5;1
2020-03-21;2020-09-17;2020-03-21;da010c18-1400-11eb-83ad-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;6;1
2020-03-21;2020-10-17;2020-03-21;da010c1a-1400-11eb-963d-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;7;1
2020-03-21;2020-11-16;2020-03-21;da010c1c-1400-11eb-b896-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;8;1
2020-03-21;2020-12-16;2020-03-21;da010c1e-1400-11eb-b908-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;9;1
2020-03-21;2021-01-15;2020-03-21;da010c20-1400-11eb-ae94-3cf0113c8263;"=""420192062094761""";3948;Global;Elo;parcelado;443,23;431,31;11,92;8,82;3,1;10;10;1
2020-06-27;2020-07-27;2020-07-27;da011f91-1400-11eb-be89-3cf0113c8263;"=""895343973497486""";5597;Global;Elo;credito;5,07;4,97;0,1;0,05;0,05;0;1;0
2020-09-13;2020-10-13;2020-09-13;da011f95-1400-11eb-bc40-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;1;1
2020-09-13;2020-11-12;2020-09-13;da011f97-1400-11eb-8d50-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;2;1
2020-09-13;2020-12-12;2020-09-13;da011f99-1400-11eb-8b24-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;3;1
2020-09-13;2021-01-11;2020-09-13;da011f9b-1400-11eb-98df-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;4;1
2020-09-13;2021-02-10;2020-09-13;da011f9d-1400-11eb-bd37-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;5;1
2020-09-13;2021-03-12;2020-09-13;da011f9f-1400-11eb-94eb-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;6;1
2020-09-13;2021-04-11;2020-09-13;da011fa1-1400-11eb-a0d5-3cf0113c8263;"=""74897226293538""";681;Rede;Visa;parcelado;80,17;78,01;2,16;1,6;0,56;7;7;1
2020-08-05;2020-09-04;2020-09-04;da013319-1400-11eb-8355-3cf0113c8263;"=""34544939738776""";5640;Rede;Mastercard;credito;376,99;369,49;7,5;3,39;4,11;0;1;0
2020-07-25;2020-08-24;2020-08-24;da01331b-1400-11eb-ae7a-3cf0113c8263;"=""908274962248874""";1060;Global;Hiper;credito;969,73;950,43;19,3;8,73;10,57;0;1;0
2020-06-10;2020-06-11;2020-06-11;da01331d-1400-11eb-84e5-3cf0113c8263;"=""253137968018685""";8283;Rede;Mastercard;debito;631,21;624,9;6,31;3,16;3,15;0;1;0
2020-07-13;2020-07-14;2020-07-14;da01331f-1400-11eb-b18b-3cf0113c8263;"=""252385276755865""";5904;Rede;Visa;debito;265,22;262,57;2,65;1,33;1,32;0;1;0
2020-10-13;2020-11-12;;da0146a3-1400-11eb-baac-3cf0113c8263;"=""361368783147114""";2432;Global;Visa;credito;161,74;158,52;3,22;1,46;1,76;0;1;0
2020-06-22;2020-06-23;2020-06-23;da0146a5-1400-11eb-9fc5-3cf0113c8263;"=""12064891618888""";505;Global;Mastercard;debito;861,06;852,45;8,61;4,31;4,3;0;1;0
2020-05-24;2020-06-23;2020-06-23;da0146a9-1400-11eb-9cb7-3cf0113c8263;"=""14039413181389""";3756;Global;Elo;parcelado;861,63;838,45;23,18;17,15;6,03;8;1;0
2020-05-24;2020-07-23;2020-07-23;da0146ab-1400-11eb-be8d-3cf0113c8263;"=""14039413181389""";3756;Global;Elo;parcelado;861,63;838,45;23,18;17,15;6,03;8;2;0
